CustomerID;Age;MaritalStatus;NumberChildren AtHome;YearlyIncome;BikeBuyer;AvgMonthSpend;Savingscapacity;BikeBuyerText
19221;40;1;1;51658;1;48.25;51079;YES
14722;22;2;0;106971;0;50.64;106363.32;NO
21832;53;1;0;107401;0;51.31;106785.28;NO
20704;34;1;1;110947;1;55.46;110281.48;YES
16691;30;2;0;33284;1;48.62;32700.56;YES
11848;33;1;0;113492;0;51.52;112873.76;NO
18164;44;1;1;58864;1;51.69;58243.72;YES
16606;20;2;0;26174;0;47.48;25604.24;NO
16205;26;2;0;85412;1;51.48;84794.24;YES
16936;61;1;0;56291;0;48.38;55710.44;NO
25048;24;2;0;56706;0;52.51;56075.88;NO
29360;29;2;0;78939;1;51.91;78316.08;YES
25132;29;1;1;81676;1;53.41;81035.08;YES
23569;58;2;0;51476;0;51.35;50859.8;NO
26143;38;1;0;132266;1;51.97;131642.36;YES
25416;78;1;2;27102;0;47.52;26531.76;NO
26999;25;2;0;57288;0;51.35;56671.8;NO
12497;33;1;0;128863;1;52.32;128235.16;YES
27862;18;1;0;51596;0;47.93;51020.84;NO
23481;34;2;0;86529;0;57.14;85843.32;NO
25839;59;1;0;107950;1;51.51;107331.88;YES
16107;33;2;0;102428;0;51.09;101814.92;NO
26119;45;1;0;56269;1;48.13;55691.44;YES
26928;53;2;0;111462;0;55.72;110793.36;NO
19809;30;1;1;78476;1;54.76;77818.88;YES
15016;17;2;0;60464;1;49.14;59874.32;YES
27498;41;2;0;109392;1;55.34;108727.92;YES
16017;18;1;0;29899;0;45.4;29354.2;NO
12621;27;1;1;29966;0;45.6;29418.8;NO
16608;21;2;0;84208;1;51.49;83590.12;YES
21513;53;1;1;79269;1;54.69;78612.72;YES
24447;48;1;1;56774;1;51.52;56155.76;YES
26700;34;2;0;57405;0;50.98;56793.24;NO
18360;17;1;0;80307;1;50.26;79703.88;YES
11375;54;1;1;61019;0;50.61;60411.68;NO
15331;48;1;0;54503;0;56.92;53819.96;NO
25777;42;1;0;26302;0;44.83;25764.04;NO
22702;22;2;0;53315;0;48.49;52733.12;NO
16154;38;1;1;130224;1;55.73;129555.24;YES
20162;54;1;0;62035;0;48.89;61448.32;NO
19610;38;1;1;54033;1;50.75;53424;YES
23819;24;1;0;51944;1;48.06;51367.28;YES
23299;29;1;0;78663;0;49.58;78068.04;NO
12327;47;2;0;32846;0;50.89;32235.32;NO
12303;51;1;3;60696;1;49.22;60105.36;YES
15755;41;1;2;56474;0;58.05;55777.4;NO
12287;45;2;0;26983;0;50.52;26376.76;NO
20033;33;1;1;112791;1;58.79;112085.52;YES
26223;25;2;0;59539;0;51.7;58918.6;NO
19604;31;2;0;136177;0;54.15;135527.2;NO
25813;21;2;0;108032;0;53.85;107385.8;NO
12225;38;1;1;53833;1;48.08;53256.04;YES
14124;16;1;0;83874;0;49.79;83276.52;NO
29223;41;2;0;31385;1;52.59;30753.92;YES
25135;29;2;0;52464;0;48.1;51886.8;NO
12550;42;1;0;28585;0;49.4;27992.2;NO
15617;24;2;0;60493;0;51.39;59876.32;NO
22630;28;1;2;133741;1;53.82;133095.16;YES
26393;53;2;0;132026;0;54.43;131372.84;NO
15518;27;1;0;79680;0;49.75;79083;NO
26784;50;2;0;54338;0;52.08;53713.04;NO
27911;21;2;0;56181;1;51.63;55561.44;YES
12830;32;2;0;61482;0;58;60786;NO
24093;31;2;0;133411;1;54.98;132751.24;YES
16206;26;2;0;58012;0;50.66;57404.08;NO
16007;57;1;1;52688;1;52.57;52057.16;YES
13277;32;2;0;53412;1;50.99;52800.12;YES
28903;43;1;0;54061;0;48.05;53484.4;NO
17837;20;2;0;59401;1;49.83;58803.04;YES
22412;19;1;0;132168;0;52.37;131539.56;NO
12816;31;2;0;57305;1;48.59;56721.92;YES
11853;28;2;0;60641;1;49.68;60044.84;YES
27849;42;1;0;29573;0;53.61;28929.68;NO
17352;55;1;1;112889;1;53.29;112249.52;YES
25792;44;2;0;105158;1;52.84;104523.92;YES
22391;43;1;0;81830;0;50.09;81228.92;NO
17370;53;1;0;28435;0;45.83;27885.04;NO
12778;41;1;0;36044;0;47.2;35477.6;NO
25239;35;1;1;61226;1;53.01;60589.88;YES
21155;37;1;1;56606;1;50.04;56005.52;YES
16527;19;2;0;84515;1;51.11;83901.68;YES
18663;40;1;1;60155;1;58.85;59448.8;YES
14052;31;2;0;60144;1;58.33;59444.04;YES
18714;31;1;0;129708;1;53.72;129063.36;YES
13397;46;1;0;29213;0;45.95;28661.6;NO
18840;41;1;0;30642;0;45.88;30091.44;NO
25288;29;2;0;33408;0;49.42;32814.96;NO
16435;33;1;0;103911;0;52.85;103276.8;NO
12403;26;2;0;78657;1;52.91;78022.08;YES
11211;47;1;1;54237;0;48.87;53650.56;NO
12031;17;2;0;52189;1;47.93;51613.84;YES
20792;26;1;1;78935;1;52.12;78309.56;YES
26252;42;1;1;110910;1;52.99;110274.12;YES
23409;28;2;0;138715;1;52.63;138083.44;YES
27917;23;2;0;104329;1;55.28;103665.64;YES
14612;34;1;1;78817;1;52.74;78184.12;YES
11265;33;1;1;84375;1;53.78;83729.64;YES
12452;38;1;0;130122;1;59.8;129404.4;YES
23038;41;2;0;28299;0;45.21;27756.48;NO
23303;18;1;0;56759;0;48.8;56173.4;NO
22716;32;2;0;131550;1;57.48;130860.24;YES
13486;60;2;1;54665;1;48.62;54081.56;YES
19782;42;2;0;52997;1;52.95;52361.6;YES
25495;33;1;1;77014;1;52.53;76383.64;YES
27503;21;2;0;78223;1;50.89;77612.32;YES
12756;22;2;0;82847;1;50.8;82237.4;YES
27621;33;2;0;105463;1;59.76;104745.88;YES
17202;52;1;1;109288;1;52.08;108663.04;YES
20565;53;1;2;112840;1;52.89;112205.32;YES
24700;24;2;0;85398;1;54.24;84747.12;YES
19207;42;1;0;57920;0;53.08;57283.04;NO
23982;43;2;0;103322;1;60.84;102591.92;YES
18700;28;2;0;81528;1;53.15;80890.2;YES
19273;54;1;1;51096;1;48.11;50518.68;YES
23541;35;2;0;81293;1;50.12;80691.56;YES
12693;26;1;0;56583;0;48.67;55998.96;NO
20636;33;1;0;103060;1;51.29;102444.52;YES
22414;54;2;1;58992;1;51.17;58377.96;YES
18646;31;1;0;62240;0;50.34;61635.92;NO
14898;41;1;1;77550;1;50.77;76940.76;YES
26844;67;2;1;53687;1;48.45;53105.6;YES
15812;43;1;1;85152;1;58.51;84449.88;YES
22108;43;2;0;27881;0;53.63;27237.44;NO
24397;31;2;0;26422;0;50.83;25812.04;NO
14828;18;2;0;80039;1;52.71;79406.48;YES
27939;51;1;1;53659;1;50.87;53048.56;YES
18616;34;2;0;60071;1;51.12;59457.56;YES
12172;36;2;0;106628;1;59.62;105912.56;YES
20888;31;2;0;54163;1;54.05;53514.4;YES
24065;31;2;0;61590;0;49.57;60995.16;NO
13970;29;2;0;36431;0;49.22;35840.36;NO
15528;34;1;1;87877;1;53.2;87238.6;YES
19407;37;1;2;112877;1;53.67;112232.96;YES
18079;50;1;1;79096;1;51.87;78473.56;YES
15299;24;1;1;105264;1;53.33;104624.04;YES
27840;24;2;0;26000;0;45.31;25456.28;NO
12941;32;2;0;79305;1;51.83;78683.04;YES
22576;16;2;0;83114;0;52.19;82487.72;NO
22619;28;2;0;53021;0;50.01;52420.88;NO
11282;35;1;1;26427;0;58.62;25723.56;NO
21888;24;2;0;54614;0;48.31;54034.28;NO
14474;41;1;1;56016;1;52.33;55388.04;YES
28338;60;1;0;28517;0;45.37;27972.56;NO
28659;28;2;0;102514;0;55.29;101850.52;NO
20601;21;1;0;79233;1;50.4;78628.2;YES
26515;47;1;0;50924;1;48.63;50340.44;YES
14882;43;1;1;35706;1;48.16;35128.08;YES
14695;24;2;0;36642;0;50.49;36036.12;NO
19943;49;1;2;85831;1;56.78;85149.64;YES
26729;44;2;0;107721;1;56.38;107044.44;YES
14107;22;2;0;61413;1;51.48;60795.24;YES
11456;23;1;0;33784;0;46.07;33231.16;NO
13018;52;1;0;58290;0;48.2;57711.6;NO
18362;18;1;0;61571;1;49.09;60981.92;YES
20510;50;1;0;61577;0;48.39;60996.32;NO
18155;43;1;0;36536;0;46.7;35975.6;NO
12337;21;2;0;129603;0;53.88;128956.44;NO
13538;38;2;0;54128;0;48.49;53546.12;NO
25690;36;1;1;84256;1;56.77;83574.76;YES
27057;25;2;0;60800;0;51.1;60186.8;NO
21277;19;2;0;25601;0;49.34;25008.92;NO
17724;17;1;0;79201;0;49.97;78601.36;NO
13540;37;1;0;131510;1;52.2;130883.6;YES
23924;30;2;0;30231;0;46.89;29668.32;NO
25353;40;2;0;54845;0;51.95;54221.6;NO
17555;54;1;1;53282;1;47.81;52708.28;YES
27807;62;2;0;79453;1;51.16;78839.08;YES
11201;50;1;0;61134;0;48.62;60550.56;NO
29150;36;1;1;29761;0;55.6;29093.8;NO
14461;34;1;1;78681;1;52.61;78049.68;YES
15603;33;1;1;137873;1;57.96;137177.48;YES
21852;46;1;1;60322;1;56.01;59649.88;YES
26279;37;2;0;112715;0;52.56;112084.28;NO
16569;45;2;0;57582;1;49.47;56988.36;YES
24781;24;1;0;130834;0;51.54;130215.52;NO
15622;24;2;0;56702;1;52.61;56070.68;YES
13193;54;1;1;52184;1;48.37;51603.56;YES
19586;29;2;0;132416;0;54.24;131765.12;NO
14188;45;1;1;51346;1;48.35;50765.8;YES
11361;20;1;0;86646;1;49.85;86047.8;YES
19419;38;2;0;34749;0;46.1;34195.8;NO
21215;33;2;0;61346;1;48.74;60761.12;YES
18576;31;1;0;61257;0;49.78;60659.64;NO
20039;34;2;0;81315;0;53.85;80668.8;NO
13912;32;2;0;101869;0;50.88;101258.44;NO
29108;22;2;0;55932;0;52.95;55296.6;NO
20328;33;1;0;29355;0;45.5;28809;NO
11968;38;2;0;103328;1;50.74;102719.12;YES
16853;34;2;0;129532;1;54.39;128879.32;YES
12217;36;1;1;56621;0;57.57;55930.16;NO
16621;24;1;0;61022;1;48.73;60437.24;YES
19173;23;1;0;105071;1;50.99;104459.12;YES
19728;58;1;1;79612;0;50.44;79006.72;NO
19951;21;2;0;78999;1;51.76;78377.88;YES
18937;40;2;0;52464;1;55.43;51798.84;YES
19557;29;2;0;81449;0;50.59;80841.92;NO
25320;26;2;0;59487;0;50.85;58876.8;NO
24256;20;2;0;58395;0;48.99;57807.12;NO
27371;25;2;0;26746;0;47.25;26179;NO
21551;22;2;0;110716;1;52.41;110087.08;YES
27428;47;2;0;35315;0;49.54;34720.52;NO
23515;46;2;0;61847;1;59.66;61131.08;YES
29133;33;2;0;86993;0;51.61;86373.68;NO
23357;23;2;0;51821;1;51.43;51203.84;YES
25002;18;1;0;80529;1;50.8;79919.4;YES
20960;35;2;0;59695;1;51.24;59080.12;YES
23379;35;2;0;77779;0;51.52;77160.76;NO
12378;18;2;0;86556;0;52.41;85927.08;NO
18668;40;1;0;33664;1;53.41;33023.08;YES
27785;65;1;2;85477;1;53;84841;YES
11876;36;1;1;57129;0;48.14;56551.32;NO
18888;19;2;0;56850;1;50.21;56247.48;YES
24538;40;2;0;76315;0;51.11;75701.68;NO
19380;22;2;0;111087;1;55.47;110421.36;YES
13162;21;2;0;106475;0;51.09;105861.92;NO
26708;35;2;0;78318;1;53.79;77672.52;YES
11328;57;1;0;28974;0;46.14;28420.32;NO
20156;20;2;0;81813;1;53.53;81170.64;YES
26753;37;2;0;56000;0;52.06;55375.28;NO
24128;21;2;0;108347;0;51.77;107725.76;NO
18551;27;1;0;128003;1;51.84;127380.92;YES
25280;21;2;0;52289;0;52.16;51663.08;NO
19863;49;1;0;32829;0;45.4;32284.2;NO
25472;32;1;1;87350;1;58.97;86642.36;YES
17107;26;2;0;56120;0;50.69;55511.72;NO
15975;36;2;0;57869;0;51.91;57246.08;NO
16568;75;1;0;103352;1;51.97;102728.36;YES
23576;53;1;2;81417;1;51.08;80804.04;YES
26737;47;2;0;79319;1;49.94;78719.72;YES
17008;29;2;0;79749;1;52.67;79116.96;YES
19461;31;2;0;34085;0;46.31;33529.28;NO
13252;39;1;0;58968;1;48.81;58382.28;YES
18823;35;2;0;57921;1;59.14;57211.32;YES
25968;32;1;1;86315;1;56.36;85638.68;YES
19958;23;1;0;110737;0;51.23;110122.24;NO
17111;27;1;1;28581;0;49.04;27992.52;NO
12603;37;2;0;138875;1;61.14;138141.32;YES
18998;49;1;1;108150;1;51.28;107534.64;YES
22232;25;1;0;51489;1;48.25;50910;YES
11668;30;2;0;33895;0;46.55;33336.4;NO
11139;58;2;1;61909;1;51.22;61294.36;YES
11127;21;1;0;51056;0;47.56;50485.28;NO
11409;29;2;0;55271;0;49.94;54671.72;NO
13103;34;2;0;109343;1;55.91;108672.08;YES
17531;41;1;1;32067;1;49.94;31467.72;YES
22841;21;2;0;55403;1;53.02;54766.76;YES
25086;36;1;1;28528;0;49.55;27933.4;NO
27618;32;1;2;53851;1;50.18;53248.84;YES
20682;27;1;1;29193;0;47.52;28622.76;NO
15824;20;2;0;51139;0;51.74;50518.12;NO
26189;57;1;1;132445;1;52.6;131813.8;YES
15494;28;2;0;52748;0;52.33;52120.04;NO
28513;27;1;1;81043;1;52.57;80412.16;YES
27614;41;1;1;32974;1;54.64;32318.32;YES
13655;56;1;1;52837;0;50.3;52233.4;NO
25542;39;2;0;86254;1;52.32;85626.16;YES
22984;17;1;0;78740;1;50.21;78137.48;YES
13395;46;1;1;57297;1;49.96;56697.48;YES
12124;40;2;0;86057;0;53.59;85413.92;NO
18099;47;1;1;84946;1;55.83;84276.04;YES
13822;35;1;0;58601;0;55.1;57939.8;NO
28063;30;1;0;137199;1;52.97;136563.36;YES
11471;23;2;0;76744;0;50.85;76133.8;NO
14028;24;2;0;77997;0;50.02;77396.76;NO
22488;32;1;1;138711;1;61.38;137974.44;YES
22019;19;1;0;30069;1;46.15;29515.2;YES
11281;33;2;0;134538;0;56.04;133865.52;NO
19529;30;2;0;82493;1;49.87;81894.56;YES
18569;31;1;0;58145;0;48.87;57558.56;NO
22476;30;2;0;61630;1;54.76;60972.88;YES
26995;25;1;1;133084;1;52.9;132449.2;YES
20442;24;1;0;27803;0;46.04;27250.52;NO
19116;28;2;0;77381;0;50.79;76771.52;NO
24209;27;1;0;109617;0;51.32;109001.16;NO
13829;20;2;0;80067;0;50.37;79462.56;NO
21171;29;2;0;33791;0;49.91;33192.08;NO
28245;41;2;0;29306;0;53.96;28658.48;NO
17789;30;2;0;59409;0;51.69;58788.72;NO
24863;44;2;0;111475;1;57.26;110787.88;YES
16598;45;2;0;34688;0;50.53;34081.64;NO
24080;33;1;1;33082;0;55.94;32410.72;NO
18996;49;1;2;26936;0;48.67;26351.96;NO
24908;25;2;0;61404;0;50.45;60798.6;NO
18117;45;2;0;62184;1;53.83;61538.04;YES
25191;61;2;0;128737;0;53;128101;NO
12730;18;2;0;81041;0;51.5;80423;NO
20740;44;1;0;54515;1;48.44;53933.72;YES
21571;27;1;0;36293;0;46.67;35732.96;NO
28363;32;2;0;52323;0;48.97;51735.36;NO
15410;45;1;1;84952;1;52.45;84322.6;YES
12587;19;2;0;86495;1;54.94;85835.72;YES
16272;32;2;0;58597;1;59.87;57878.56;YES
27207;41;2;0;29541;0;49.84;28942.92;NO
22633;28;2;0;57154;0;52.39;56525.32;NO
18053;36;2;0;56977;1;52.76;56343.88;YES
12753;26;2;0;30425;0;46.38;29868.44;NO
13847;22;1;0;28472;0;44.76;27934.88;NO
18492;38;2;0;51351;0;47.95;50775.6;NO
28153;34;2;0;56142;0;51.23;55527.24;NO
13385;46;2;0;84367;1;52.4;83738.2;YES
26247;31;1;0;129956;0;51.78;129334.64;NO
12732;25;2;0;56726;0;49.09;56136.92;NO
16776;27;1;2;35325;1;47.19;34758.72;YES
15599;32;2;0;130395;0;57.39;129706.32;NO
20298;30;2;0;54220;0;48.02;53643.76;NO
13598;46;1;0;57696;1;54.55;57041.4;YES
11863;35;1;2;102475;1;52.87;101840.56;YES
14504;59;1;1;78668;1;49.49;78074.12;YES
18403;36;2;0;59959;0;49.94;59359.72;NO
29354;32;2;0;83348;1;56.81;82666.28;YES
22469;29;1;1;104116;1;53.25;103477;YES
17380;19;2;0;53785;0;48.48;53203.24;NO
16593;45;1;1;76743;1;51.1;76129.8;YES
17371;19;2;0;56536;0;52.42;55906.96;NO
16396;30;2;0;61436;0;48.34;60855.92;NO
26835;32;1;1;51929;1;55.44;51263.72;YES
23458;41;2;0;27655;0;48.17;27076.96;NO
21469;49;2;1;51294;0;51.94;50670.72;NO
17886;39;1;1;111512;1;52.8;110878.4;YES
26446;27;2;0;52912;0;51.65;52292.2;NO
20992;18;1;0;105576;0;51.3;104960.4;NO
15059;38;1;0;134335;1;51.94;133711.72;YES
15541;35;2;0;85734;0;51.43;85116.84;NO
17526;40;2;0;59078;1;52.43;58448.84;YES
18963;35;1;0;82870;1;50.29;82266.52;YES
16506;23;1;0;106518;1;50.55;105911.4;YES
18139;42;1;0;51941;1;48.79;51355.52;YES
27271;25;1;0;102598;0;50.48;101992.24;NO
11321;59;1;0;52068;0;48.25;51489;NO
16282;34;2;0;86079;0;54.86;85420.68;NO
21610;27;1;0;109111;1;51.08;108498.04;YES
28850;26;2;0;128325;1;51.28;127709.64;YES
24580;50;1;1;61747;1;48.42;61165.96;YES
15391;42;1;0;52798;1;48.64;52214.32;YES
27619;32;2;0;62290;1;60.04;61569.52;YES
19626;36;1;0;34685;0;55.89;34014.32;NO
21303;42;1;2;25745;0;48.3;25165.4;NO
13391;46;1;1;35574;0;47.62;35002.56;NO
14803;33;2;0;36527;1;46.47;35969.36;YES
16878;60;2;1;84878;1;53.84;84231.92;YES
22016;16;2;0;59179;1;48.78;58593.64;YES
19028;40;1;0;112531;0;54.21;111880.48;NO
22346;42;1;1;107025;1;53.01;106388.88;YES
28888;53;1;0;111098;0;51.83;110476.04;NO
19148;33;2;0;34765;1;54.42;34111.96;YES
28073;30;2;0;55647;0;48.46;55065.48;NO
19773;43;1;1;62213;1;60.23;61490.24;YES
18211;25;1;1;34242;1;47.84;33667.92;YES
28946;24;2;0;106299;1;51.28;105683.64;YES
19260;58;2;0;84730;0;54.07;84081.16;NO
13005;31;1;0;25658;0;45.38;25113.44;NO
20182;35;1;1;26760;0;45.66;26212.08;NO
11450;21;2;0;60186;1;50.92;59574.96;YES
17815;35;2;0;29771;0;53.3;29131.4;NO
12108;47;1;1;55909;1;56.61;55229.68;YES
20823;20;1;0;57747;1;48.79;57161.52;YES
27890;37;2;0;76739;1;55.12;76077.56;YES
25146;44;1;0;35614;0;54.24;34963.12;NO
12398;26;2;0;60852;0;50.1;60250.8;NO
14442;32;2;0;80496;1;50.61;79888.68;YES
22735;53;1;1;86430;1;52.37;85801.56;YES
25281;21;2;0;58843;1;53.16;58205.08;YES
20365;37;1;0;34928;1;46.65;34368.2;YES
28387;33;1;0;29130;0;48.28;28550.64;NO
23182;31;1;0;137398;0;52.01;136773.88;NO
26052;32;1;2;36594;0;47.58;36023.04;NO
17504;43;2;0;52723;1;51.26;52107.88;YES
18966;54;1;2;56650;1;49.56;56055.28;YES
19555;28;1;1;82645;0;52.3;82017.4;NO
20646;25;1;1;55672;1;49.26;55080.88;YES
24267;47;1;0;55646;1;48.85;55059.8;YES
21124;23;2;0;29263;0;48.79;28677.52;NO
26337;31;1;2;107337;1;52.16;106711.08;YES
16844;33;1;0;111765;1;51.3;111149.4;YES
25787;43;1;1;54482;1;52.81;53848.28;YES
11446;23;2;0;29850;0;48.2;29271.6;NO
11262;33;1;0;105478;1;51.3;104862.4;YES
23845;28;2;0;52033;1;47.41;51464.08;YES
26854;31;2;0;79378;1;52.58;78747.04;YES
26010;37;1;1;78933;1;52.46;78303.48;YES
20640;41;1;1;54674;1;51.5;54056;YES
21647;34;2;0;33966;1;48.05;33389.4;YES
27820;34;1;0;51799;1;54.77;51141.76;YES
14749;41;1;2;54710;1;56.21;54035.48;YES
14444;32;1;1;110353;1;60.93;109621.84;YES
28741;23;1;0;104528;1;51.33;103912.04;YES
16732;19;2;0;61306;1;48.85;60719.8;YES
14850;24;2;0;55572;0;51.46;54954.48;NO
17446;62;1;1;108641;1;54.84;107982.92;YES
16871;42;1;1;35746;1;49.47;35152.36;YES
12293;53;1;0;111217;0;51.69;110596.72;NO
28193;38;2;0;27462;0;45.26;26918.88;NO
27798;31;1;1;78079;1;62.51;77328.88;YES
11930;50;1;0;56009;0;48.97;55421.36;NO
29137;34;1;2;30990;1;55.4;30325.2;YES
27364;26;2;0;60193;0;52.15;59567.2;NO
28242;33;1;0;33166;1;45.57;32619.16;YES
21188;33;1;0;29360;0;52.06;28735.28;NO
14743;42;1;1;58119;1;55.16;57457.08;YES
28127;22;1;0;81284;1;49.75;80687;YES
14067;35;2;0;81663;0;54.08;81014.04;NO
14109;23;1;0;81388;0;50.09;80786.92;NO
15159;56;1;0;128021;0;52.07;127396.16;NO
22592;37;2;0;110412;0;51.69;109791.72;NO
28622;39;1;2;84079;1;53.7;83434.6;YES
16688;35;2;0;56530;0;51.9;55907.2;NO
15472;27;2;0;109507;0;54.52;108852.76;NO
18692;28;1;1;56285;1;50.32;55681.16;YES
14985;20;2;0;81921;0;50.21;81318.48;NO
18799;25;1;0;30290;0;45.73;29741.24;NO
14794;30;1;1;53799;1;48.97;53211.36;YES
24334;35;1;0;79332;0;49.8;78734.4;NO
11960;24;2;0;30518;1;48.08;29941.04;YES
14889;42;1;0;61851;0;57.18;61164.84;NO
26157;36;1;1;58762;1;54.04;58113.52;YES
23778;25;1;1;53555;1;49.28;52963.64;YES
16290;31;2;0;29517;0;47.21;28950.48;NO
27759;32;2;0;84065;0;51;83453;NO
13843;22;2;0;52584;0;50.29;51980.52;NO
17619;74;1;0;56006;1;48.77;55420.76;YES
16925;19;2;0;53569;1;48.04;52992.52;YES
21194;35;1;0;104873;1;51.57;104254.16;YES
22189;24;1;0;77671;1;49.68;77074.84;YES
21069;31;1;1;33641;0;49.24;33050.12;NO
24546;43;1;1;83954;1;53.35;83313.8;YES
21311;41;2;0;27889;0;49.27;27297.76;NO
13892;30;2;0;112474;0;55.6;111806.8;NO
25625;33;1;0;54282;0;48.28;53702.64;NO
26865;18;1;0;86839;0;51.11;86225.68;NO
13533;35;2;0;79047;1;55.83;78377.04;YES
14408;47;2;0;58334;0;50.62;57726.56;NO
14382;52;2;1;53876;1;51.06;53263.28;YES
19757;21;1;0;105867;1;51.3;105251.4;YES
15902;47;1;1;59740;1;59.85;59021.8;YES
13757;38;2;0;129560;0;52.13;128934.44;NO
19235;25;1;0;128145;1;52.85;127510.8;YES
25552;56;2;0;80556;0;51.87;79933.56;NO
17871;37;1;2;27750;0;47.69;27177.72;NO
11917;31;2;0;104401;1;56.25;103726;YES
15038;19;1;0;107072;1;51.16;106458.08;YES
25110;27;1;0;110747;0;50.53;110140.64;NO
21856;47;1;1;28848;0;53.87;28201.56;NO
15147;26;1;1;58706;0;51.68;58085.84;NO
16040;34;1;0;134528;1;60.21;133805.48;YES
17604;27;2;0;82253;1;52.7;81620.6;YES
26375;26;2;0;54751;1;50.95;54139.6;YES
18718;32;2;0;81766;0;49.71;81169.48;NO
16052;40;1;2;79298;1;57.44;78608.72;YES
14967;33;2;0;56246;0;49.47;55652.36;NO
28993;51;1;0;55075;0;48.49;54493.12;NO
25116;29;1;0;57860;1;48.42;57278.96;YES
19024;45;2;0;30029;0;51.61;29409.68;NO
17790;30;2;0;87862;1;54.04;87213.52;YES
26792;20;2;0;61671;0;49.01;61082.88;NO
18918;23;1;0;56933;0;48.74;56348.12;NO
20094;41;1;1;56763;0;52.27;56135.76;NO
13258;40;1;1;105972;1;52.94;105336.72;YES
14935;30;2;0;83404;0;52.43;82774.84;NO
21268;29;1;0;53264;1;48.4;52683.2;YES
12760;31;2;0;53781;0;49.38;53188.44;NO
16420;33;2;0;30885;1;53.17;30246.96;YES
12087;50;2;0;84487;1;52.25;83860;YES
27182;27;1;0;87603;1;50.93;86991.84;YES
27541;28;2;0;76914;1;52.19;76287.72;YES
19418;38;2;0;60691;1;54.64;60035.32;YES
17758;27;1;1;33638;1;50.29;33034.52;YES
15373;63;1;0;102645;0;51.6;102025.8;NO
23662;26;2;0;56385;0;51.52;55766.76;NO
20625;26;1;0;79684;0;50.6;79076.8;NO
18261;32;2;0;53678;0;50.35;53073.8;NO
15121;21;2;0;36557;1;46.49;35999.12;YES
12058;54;1;1;52932;1;47.82;52358.16;YES
12825;31;1;1;83486;1;52.17;82859.96;YES
17279;29;1;0;85338;1;49.82;84740.16;YES
26296;25;1;0;128786;1;51.96;128162.48;YES
21742;31;1;1;84002;1;51.15;83388.2;YES
13256;39;2;0;58416;1;52.25;57789;YES
19236;25;1;1;132953;1;55.39;132288.32;YES
29253;36;2;0;111669;1;53.26;111029.88;YES
16848;34;2;0;78244;1;53.2;77605.6;YES
16922;19;2;0;35737;0;48.11;35159.68;NO
20770;39;1;0;110243;0;54.82;109585.16;NO
24583;50;2;1;61418;1;50.16;60816.08;YES
28699;27;2;0;81301;0;51.11;80687.68;NO
18846;61;2;1;52770;1;52.09;52144.92;YES
26444;26;2;0;58618;1;50.6;58010.8;YES
23104;43;1;0;57155;0;49.07;56566.16;NO
22783;44;1;0;26385;0;48.14;25807.32;NO
13720;42;1;0;57535;1;53.29;56895.52;YES
12245;18;2;0;79929;1;52.01;79304.88;YES
28898;43;2;0;51875;0;51.12;51261.56;NO
22886;30;2;0;129137;1;52.31;128509.28;YES
25775;41;1;0;106385;1;50.91;105774.08;YES
20807;42;1;2;59135;1;52.7;58502.6;YES
20072;31;1;1;108380;1;55.23;107717.24;YES
21107;34;1;1;103452;1;51.7;102831.6;YES
12280;27;1;0;127338;1;51.72;126717.36;YES
18811;34;1;0;85702;1;58.36;85001.68;YES
15258;19;1;0;33737;0;46.13;33183.44;NO
19621;39;1;1;58365;0;52.39;57736.32;NO
28723;23;2;0;83113;1;51.93;82489.84;YES
20537;47;2;0;27516;0;54.18;26865.84;NO
19688;41;1;1;29891;0;53.17;29252.96;NO
19396;37;2;0;84114;1;50.56;83507.28;YES
14204;50;1;1;31285;0;49.26;30693.88;NO
28324;34;1;1;54758;1;60.87;54027.56;YES
14516;52;2;0;28228;0;46.32;27672.16;NO
12520;20;2;0;61167;0;53.51;60524.88;NO
26330;30;2;0;113208;0;52.88;112573.44;NO
12677;22;1;0;52397;0;47.81;51823.28;NO
29463;19;2;0;30285;0;48.83;29699.04;NO
26287;25;2;0;109290;1;52.02;108665.76;YES
15372;41;1;0;35694;0;53.14;35056.32;NO
22013;16;2;0;61705;0;51.03;61092.64;NO
28484;17;1;0;58132;1;48.79;57546.52;YES
15249;17;2;0;61880;1;52.06;61255.28;YES
24429;42;2;0;59267;0;50.62;58659.56;NO
15641;19;1;0;27851;0;45.39;27306.32;NO
13108;34;1;0;29206;0;45.95;28654.6;NO
26881;22;1;0;31162;0;45.82;30612.16;NO
24873;47;2;0;107774;1;52.08;107149.04;YES
29312;35;2;0;106232;0;51.4;105615.2;NO
22660;33;2;0;53255;0;47.87;52680.56;NO
21281;19;2;0;52836;1;50.37;52231.56;YES
23743;17;2;0;29463;0;48.48;28881.24;NO
13326;59;1;1;77538;1;54.12;76888.56;YES
17581;26;1;0;138782;0;52.7;138149.6;NO
22331;68;1;2;112835;1;52.97;112199.36;YES
25612;28;2;0;55150;0;48.31;54570.28;NO
14492;44;1;1;27605;0;51.28;26989.64;NO
28089;17;1;0;110922;0;50.99;110310.12;NO
29303;33;2;0;84774;1;62.68;84021.84;YES
23128;37;1;0;34517;0;48.07;33940.16;NO
13186;54;1;1;128907;1;53.39;128266.32;YES
28925;21;1;0;113017;1;51.66;112397.08;YES
17752;39;1;1;105850;1;51.43;105232.84;YES
20193;30;2;0;129082;1;54.24;128431.12;YES
